WAP006,WAP008,WAP010,WAP011,WAP012,WAP015,WAP016,WAP017,WAP021,WAP022,WAP023,WAP027,WAP028,WAP029,WAP030,WAP035,WAP036,WAP037,WAP038,WAP045,WAP046,WAP049,WAP050,WAP055,WAP056,WAP059,WAP077,WAP078,WAP082,WAP083,WAP084,WAP085,WAP086,WAP088,WAP089,WAP090,WAP091,WAP101,WAP102,WAP103,WAP104,WAP105,WAP106,WAP107,WAP108,WAP109,WAP110,WAP111,WAP112,WAP113,WAP114,WAP115,WAP116,WAP119,WAP120,WAP121,WAP123,WAP124,WAP125,WAP126,WAP127,WAP129,WAP130,WAP131,WAP132,WAP133,WAP134,WAP135,WAP136,WAP137,WAP140,WAP141,WAP142,WAP143,WAP144,WAP145,WAP146,WAP147,WAP148,WAP149,WAP150,WAP151,WAP155,WAP156,WAP164,WAP165,WAP166,WAP167,WAP168,WAP169,WAP170,WAP171,WAP172,WAP173,WAP174,WAP175,WAP176,WAP177,WAP178,WAP179,WAP180,WAP181,WAP182,WAP183,WAP184,WAP185,WAP186,WAP187,WAP188,WAP189,WAP191,WAP192,WAP198,WAP206,WAP222,WAP223,WAP248,WAP255,WAP256,WAP257,WAP258,WAP259,WAP260,WAP261,WAP262,WAP263,WAP268,WAP274,WAP278,WAP282,WAP284,WAP286,WAP288,WAP289,WAP294,WAP295,WAP308,WAP310,WAP311,WAP312,WAP313,WAP314,WAP315,WAP316,WAP317,WAP318,WAP329,WAP334,WAP338,WAP340,WAP342,WAP343,WAP344,WAP345,WAP350,WAP351,WAP362,WAP364,WAP366,WAP367,WAP368,WAP369,WAP370,WAP371,WAP372,WAP373,WAP374,WAP375,WAP386,WAP390,WAP394,WAP396,WAP398,WAP400,WAP401,WAP404,WAP405,WAP407,WAP413,WAP415,WAP418,WAP432,WAP446,WAP449,WAP454,WAP468,WAP478,WAP489,WAP490,WAP503,X,Y,D_score,zone_x,zone_y,zone_id
-89,-89,-63,-65,-83,-66,-59,-92,-66,-61,-87,-82,-59,-76,-65,-65,-64,-55,-63,-57,-97,-67,-83,-60,-62,-66,-86,-82,-89,-86,-94,-76,-96,-93,-66,-71,-70,-89,-83,-89,-78,-80,-77,-81,-58,-90,-65,-69,-88,-85,-91,-72,-92,-57,-78,-73,-63,-86,-89,-91,-69,-64,-60,-67,-90,-86,-87,-66,-66,-83,-56,-93,-78,-69,-96,-93,-72,-83,-70,-91,-83,-52,-72,-88,-73,-72,-63,-71,-65,-60,-89,-73,-54,-61,-63,-80,-80,-88,-95,-70,-71,-86,-79,-80,-69,-62,-86,-89,-64,-69,-63,-73,-66,-70,-61,-93,-95,-87,-90,-86,-73,-68,-96,-70,-52,-68,-88,-82,-79,-84,-57,-89,-57,-64,-65,-86,-70,-90,-60,-72,-83,-68,-59,-86,-62,-91,-62,-84,-87,-98,-77,-84,-100,-61,-95,-55,-80,-62,-58,-88,-63,-89,-86,-65,-64,-66,-80,-74,-92,-94,-62,-65,-65,-83,-68,-91,-84,-86,-92,-61,-89,-56,-84,-84,-65,-57,-74,-60,-91,-86,-5608.7007,3431489.8,3.7191523e-15,-2805,9,-28041
-89,-90,-62,-63,-80,-60,-65,-89,-77,-63,-90,-89,-60,-68,-69,-64,-64,-55,-60,-65,-91,-70,-78,-62,-62,-65,-86,-83,-89,-88,-92,-74,-94,-95,-65,-72,-72,-85,-73,-93,-69,-77,-76,-80,-63,-93,-69,-69,-89,-90,-87,-72,-87,-60,-78,-74,-61,-87,-85,-88,-69,-70,-62,-61,-90,-88,-82,-64,-65,-85,-64,-88,-75,-67,-94,-90,-63,-80,-70,-88,-93,-56,-84,-85,-80,-66,-70,-66,-63,-65,-91,-69,-61,-64,-66,-81,-81,-92,-91,-73,-64,-84,-84,-80,-67,-68,-90,-88,-59,-60,-63,-74,-71,-75,-63,-96,-91,-87,-94,-84,-81,-71,-91,-71,-60,-65,-89,-86,-79,-84,-58,-92,-56,-64,-63,-80,-63,-86,-66,-75,-84,-63,-57,-86,-59,-86,-64,-82,-87,-92,-79,-82,-93,-63,-93,-59,-87,-64,-56,-89,-62,-91,-92,-68,-64,-64,-85,-76,-84,-84,-69,-61,-62,-84,-69,-86,-87,-85,-81,-61,-85,-59,-86,-82,-62,-59,-73,-65,-91,-81,-5608.529,3430762.2,7.316487e-17,-2805,9,-28041
-88,-89,-62,-63,-83,-65,-61,-90,-70,-60,-86,-84,-61,-73,-68,-64,-65,-56,-63,-61,-92,-68,-81,-60,-62,-65,-85,-82,-89,-86,-95,-74,-93,-93,-66,-70,-71,-88,-79,-92,-75,-79,-76,-82,-62,-92,-67,-67,-87,-87,-88,-73,-91,-58,-80,-72,-63,-85,-87,-91,-68,-67,-62,-63,-88,-86,-86,-64,-65,-84,-58,-89,-78,-69,-95,-94,-71,-81,-71,-90,-85,-54,-73,-85,-75,-72,-65,-69,-67,-64,-87,-72,-59,-63,-65,-82,-82,-86,-95,-72,-68,-86,-79,-78,-66,-65,-86,-88,-64,-67,-63,-74,-67,-71,-61,-94,-95,-88,-90,-82,-75,-68,-93,-71,-55,-66,-87,-82,-80,-84,-59,-90,-57,-65,-66,-87,-69,-88,-64,-72,-84,-65,-58,-87,-62,-88,-65,-86,-86,-95,-76,-83,-98,-63,-93,-57,-83,-63,-59,-89,-61,-90,-89,-66,-62,-67,-82,-74,-88,-92,-66,-64,-66,-84,-69,-90,-85,-86,-87,-60,-87,-56,-83,-83,-65,-60,-74,-63,-91,-86,-5609.3413,3431983.0,6.0449314e-17,-2805,9,-28041
-87,-87,-67,-64,-83,-64,-63,-90,-66,-63,-87,-84,-65,-77,-63,-66,-63,-57,-56,-59,-92,-68,-84,-59,-62,-71,-91,-87,-95,-85,-93,-77,-99,-92,-67,-73,-68,-84,-82,-88,-73,-80,-76,-84,-63,-91,-68,-71,-85,-89,-85,-69,-93,-63,-77,-75,-60,-85,-85,-89,-67,-69,-60,-66,-86,-82,-85,-67,-68,-81,-62,-86,-79,-64,-97,-89,-68,-81,-69,-92,-88,-53,-79,-86,-80,-69,-67,-69,-72,-62,-88,-72,-56,-60,-66,-83,-79,-90,-90,-70,-72,-82,-77,-80,-73,-63,-85,-91,-60,-62,-63,-70,-65,-69,-62,-95,-92,-88,-94,-85,-76,-67,-94,-68,-54,-62,-93,-85,-83,-86,-57,-90,-59,-64,-59,-80,-68,-88,-64,-76,-79,-69,-58,-88,-61,-90,-65,-82,-85,-95,-81,-85,-99,-67,-90,-53,-83,-62,-57,-88,-64,-87,-88,-66,-65,-67,-81,-74,-88,-89,-64,-63,-60,-85,-67,-89,-82,-89,-87,-62,-89,-63,-89,-81,-63,-58,-73,-63,-91,-85,-5609.8413,3432192.2,3.3198252e-17,-2805,9,-28041
-87,-88,-61,-60,-82,-57,-63,-88,-70,-59,-90,-88,-63,-72,-66,-64,-62,-55,-52,-59,-91,-70,-85,-53,-58,-72,-92,-90,-100,-87,-94,-77,-102,-93,-64,-71,-68,-86,-78,-94,-68,-79,-77,-84,-68,-95,-70,-70,-86,-94,-85,-70,-96,-64,-76,-72,-56,-84,-85,-95,-67,-69,-61,-59,-85,-84,-85,-64,-62,-81,-63,-84,-81,-65,-100,-92,-64,-80,-66,-96,-95,-52,-83,-81,-83,-67,-71,-67,-74,-64,-91,-69,-56,-56,-66,-85,-81,-92,-93,-69,-68,-81,-78,-79,-72,-63,-87,-92,-60,-56,-60,-68,-65,-70,-62,-96,-92,-93,-99,-81,-79,-69,-93,-67,-55,-60,-97,-93,-84,-88,-53,-94,-56,-65,-54,-80,-67,-92,-66,-73,-80,-62,-53,-91,-56,-89,-66,-84,-85,-96,-79,-91,-98,-69,-92,-53,-85,-64,-54,-87,-58,-91,-96,-65,-57,-66,-86,-76,-85,-87,-68,-58,-56,-89,-69,-90,-86,-92,-83,-60,-85,-61,-86,-83,-61,-57,-69,-64,-92,-85,-5606.0054,3429820.8,1.5990664e-10,-2804,9,-28031
-89,-91,-61,-61,-83,-61,-63,-90,-72,-60,-90,-89,-61,-71,-67,-64,-64,-54,-58,-61,-92,-69,-80,-60,-60,-65,-88,-84,-92,-87,-95,-74,-96,-96,-65,-71,-71,-87,-76,-95,-71,-78,-75,-81,-63,-95,-67,-68,-89,-91,-87,-72,-91,-58,-79,-73,-61,-87,-87,-90,-67,-67,-61,-61,-90,-88,-84,-63,-65,-85,-60,-88,-76,-66,-98,-94,-64,-81,-70,-91,-92,-52,-80,-85,-79,-67,-66,-66,-65,-63,-91,-69,-59,-61,-65,-83,-82,-91,-93,-72,-66,-84,-82,-79,-67,-66,-88,-90,-58,-60,-62,-74,-69,-72,-61,-98,-94,-88,-94,-84,-78,-69,-93,-71,-56,-63,-90,-87,-82,-85,-56,-92,-54,-62,-62,-82,-65,-88,-65,-74,-83,-63,-55,-87,-59,-89,-63,-85,-88,-96,-78,-83,-97,-62,-93,-55,-87,-61,-56,-92,-59,-93,-92,-67,-61,-65,-85,-75,-86,-88,-67,-60,-62,-85,-67,-88,-86,-87,-83,-59,-87,-58,-86,-84,-62,-58,-74,-62,-93,-84,-5606.068,3430031.5,1.2747015e-11,-2804,9,-28031
-89,-89,-60,-63,-82,-62,-60,-90,-69,-60,-90,-85,-58,-72,-67,-65,-64,-54,-60,-58,-95,-68,-83,-56,-61,-68,-87,-84,-91,-87,-94,-77,-98,-92,-64,-70,-71,-90,-80,-92,-73,-79,-77,-80,-62,-92,-66,-69,-89,-88,-91,-72,-93,-59,-76,-72,-61,-85,-88,-94,-69,-64,-61,-63,-89,-87,-86,-65,-63,-83,-57,-91,-79,-69,-98,-94,-69,-83,-68,-93,-88,-53,-76,-84,-77,-70,-66,-69,-66,-61,-92,-71,-54,-59,-63,-82,-81,-90,-96,-69,-69,-85,-80,-80,-70,-62,-87,-89,-63,-64,-63,-72,-67,-71,-62,-94,-94,-90,-93,-83,-76,-70,-94,-70,-54,-66,-90,-86,-80,-85,-55,-91,-54,-64,-62,-85,-69,-92,-61,-71,-83,-64,-56,-87,-59,-90,-63,-85,-87,-99,-77,-87,-99,-62,-96,-55,-81,-64,-56,-88,-59,-92,-91,-65,-60,-66,-84,-75,-88,-91,-65,-61,-61,-85,-69,-90,-87,-88,-88,-61,-86,-56,-83,-85,-64,-55,-71,-61,-92,-85,-5606.349,3429711.0,8.606067e-12,-2804,9,-28031
-87,-89,-62,-58,-84,-60,-64,-88,-70,-55,-88,-89,-67,-72,-68,-66,-64,-56,-54,-62,-86,-70,-83,-56,-59,-69,-91,-88,-99,-85,-97,-73,-96,-96,-66,-70,-70,-83,-78,-96,-68,-77,-74,-85,-69,-97,-70,-67,-86,-95,-81,-72,-95,-61,-80,-71,-58,-84,-85,-92,-64,-71,-63,-58,-85,-85,-84,-63,-64,-83,-63,-80,-79,-66,-101,-94,-64,-80,-69,-93,-94,-51,-81,-80,-83,-68,-69,-65,-74,-67,-87,-69,-63,-58,-70,-85,-82,-89,-93,-74,-67,-80,-78,-76,-67,-68,-86,-92,-58,-57,-62,-70,-68,-70,-60,-99,-94,-88,-96,-79,-78,-68,-91,-71,-55,-58,-95,-91,-87,-88,-57,-93,-56,-63,-57,-81,-65,-87,-70,-74,-80,-63,-52,-89,-58,-87,-69,-85,-84,-95,-78,-86,-98,-68,-87,-51,-88,-62,-57,-92,-56,-93,-95,-68,-58,-69,-86,-74,-83,-87,-69,-59,-60,-89,-68,-89,-83,-89,-78,-58,-87,-61,-85,-82,-64,-63,-74,-65,-95,-86,-5607.3804,3431761.8,4.9947736e-13,-2804,9,-28031
-88,-89,-63,-61,-84,-63,-61,-90,-67,-58,-88,-85,-63,-74,-66,-65,-63,-55,-58,-59,-91,-69,-83,-57,-60,-68,-89,-86,-95,-86,-96,-75,-97,-94,-66,-70,-69,-86,-81,-93,-72,-79,-75,-84,-64,-94,-68,-68,-87,-90,-86,-72,-94,-59,-79,-72,-59,-85,-87,-93,-66,-68,-61,-62,-87,-85,-86,-65,-65,-83,-60,-86,-79,-67,-99,-94,-68,-82,-69,-93,-89,-51,-77,-84,-79,-70,-66,-68,-70,-63,-88,-71,-58,-59,-66,-83,-81,-88,-94,-72,-69,-83,-78,-78,-68,-65,-86,-91,-61,-62,-62,-71,-67,-69,-60,-96,-95,-88,-94,-82,-76,-68,-94,-70,-53,-63,-92,-87,-84,-87,-56,-91,-56,-63,-60,-84,-68,-89,-65,-73,-81,-65,-55,-88,-60,-89,-66,-84,-85,-97,-78,-85,-100,-65,-91,-53,-84,-62,-57,-90,-59,-91,-91,-66,-60,-68,-83,-74,-87,-91,-65,-62,-62,-87,-68,-90,-83,-88,-85,-59,-88,-58,-85,-83,-64,-60,-73,-63,-93,-87,-5607.513,3431294.8,3.187394e-13,-2804,9,-28031
-89,-89,-65,-62,-83,-61,-63,-90,-69,-62,-89,-87,-62,-74,-65,-64,-62,-55,-56,-60,-93,-68,-82,-59,-61,-69,-90,-86,-94,-87,-94,-76,-99,-94,-66,-73,-69,-85,-79,-91,-71,-80,-76,-83,-62,-93,-68,-71,-87,-90,-86,-70,-92,-61,-77,-75,-59,-87,-86,-89,-67,-68,-60,-63,-89,-84,-85,-65,-67,-83,-62,-88,-77,-64,-97,-90,-65,-81,-69,-91,-91,-52,-81,-86,-80,-67,-67,-67,-68,-62,-90,-70,-56,-61,-65,-83,-80,-92,-91,-70,-69,-83,-80,-81,-70,-64,-88,-91,-59,-60,-62,-72,-67,-71,-62,-96,-93,-88,-95,-86,-78,-68,-94,-68,-55,-62,-93,-86,-82,-85,-56,-91,-56,-63,-60,-80,-65,-88,-65,-75,-81,-67,-56,-88,-59,-90,-63,-82,-87,-95,-80,-85,-98,-64,-92,-54,-85,-62,-55,-89,-62,-90,-90,-67,-64,-65,-83,-75,-88,-88,-65,-62,-59,-85,-67,-89,-84,-88,-86,-61,-89,-61,-89,-82,-61,-57,-73,-62,-92,-85,-5607.2866,3430572.2,1.6901662e-13,-2804,9,-28031
-86,-87,-62,-63,-83,-61,-63,-87,-72,-61,-88,-87,-61,-73,-66,-66,-65,-57,-57,-59,-92,-71,-83,-57,-60,-70,-88,-86,-95,-86,-93,-76,-98,-92,-64,-71,-70,-87,-78,-92,-71,-78,-78,-80,-67,-91,-69,-69,-87,-90,-88,-72,-93,-61,-75,-72,-61,-84,-87,-94,-67,-67,-63,-63,-87,-85,-85,-64,-63,-82,-61,-87,-79,-67,-97,-93,-66,-81,-67,-94,-91,-55,-79,-82,-79,-69,-68,-69,-70,-64,-90,-69,-56,-58,-65,-82,-82,-90,-93,-68,-69,-81,-80,-78,-72,-64,-86,-90,-63,-62,-62,-71,-66,-72,-64,-92,-92,-90,-94,-82,-77,-72,-92,-69,-58,-63,-92,-90,-82,-86,-55,-91,-57,-66,-59,-81,-69,-92,-65,-72,-81,-63,-57,-87,-59,-90,-65,-86,-85,-97,-76,-88,-96,-66,-92,-57,-83,-64,-57,-88,-58,-92,-93,-66,-59,-66,-86,-77,-85,-88,-66,-60,-60,-86,-68,-90,-87,-89,-84,-60,-83,-60,-83,-84,-63,-59,-70,-63,-90,-84,-5607.9663,3430711.5,1.2770504e-14,-2804,9,-28031
-88,-87,-64,-63,-83,-61,-62,-90,-69,-61,-87,-85,-63,-75,-65,-64,-62,-57,-56,-59,-93,-69,-83,-58,-60,-68,-89,-88,-97,-86,-95,-75,-99,-93,-66,-73,-67,-84,-81,-92,-72,-79,-77,-85,-64,-93,-69,-69,-86,-89,-85,-71,-94,-61,-78,-74,-58,-85,-86,-93,-66,-71,-59,-62,-86,-82,-86,-65,-64,-83,-62,-86,-79,-65,-96,-93,-67,-81,-68,-94,-89,-52,-78,-85,-78,-70,-69,-69,-72,-64,-87,-71,-57,-60,-66,-82,-79,-88,-93,-70,-69,-83,-79,-79,-70,-64,-87,-90,-61,-62,-61,-70,-64,-70,-62,-94,-94,-90,-96,-83,-77,-67,-94,-67,-54,-63,-94,-87,-81,-87,-56,-91,-60,-66,-58,-82,-68,-88,-65,-73,-81,-66,-58,-89,-59,-88,-66,-84,-83,-94,-79,-85,-99,-68,-91,-55,-86,-62,-56,-89,-62,-88,-92,-64,-61,-66,-84,-74,-88,-89,-64,-63,-60,-85,-69,-92,-84,-89,-86,-59,-86,-60,-86,-82,-62,-59,-72,-65,-90,-87,-5607.9194,3431087.8,6.7152234e-15,-2804,9,-28031
-86,-86,-65,-62,-83,-61,-65,-88,-71,-61,-86,-86,-65,-75,-65,-65,-63,-58,-55,-60,-91,-69,-83,-59,-60,-69,-90,-88,-98,-85,-95,-74,-98,-93,-67,-73,-67,-83,-80,-92,-71,-78,-76,-85,-67,-93,-70,-69,-84,-91,-84,-71,-94,-62,-78,-74,-58,-85,-86,-92,-65,-72,-61,-62,-85,-81,-86,-64,-64,-82,-63,-84,-79,-64,-96,-92,-66,-79,-69,-94,-90,-53,-79,-84,-79,-69,-69,-69,-73,-66,-86,-70,-59,-60,-67,-83,-80,-88,-91,-70,-68,-81,-79,-78,-70,-66,-86,-91,-60,-61,-61,-70,-63,-71,-62,-93,-93,-89,-95,-82,-77,-68,-93,-67,-56,-62,-95,-88,-83,-87,-57,-91,-61,-66,-57,-80,-67,-87,-67,-74,-80,-65,-58,-89,-60,-89,-67,-85,-83,-93,-78,-85,-98,-69,-88,-56,-87,-61,-57,-89,-62,-89,-93,-65,-61,-66,-84,-75,-87,-88,-65,-62,-60,-85,-67,-91,-83,-90,-84,-59,-85,-62,-87,-82,-62,-62,-72,-65,-90,-86,-5606.263,3430194.8,4.3978207e-16,-2804,9,-28031
-88,-90,-63,-64,-83,-67,-60,-90,-67,-60,-88,-84,-60,-74,-67,-67,-67,-55,-66,-59,-94,-68,-81,-61,-63,-66,-84,-79,-85,-86,-93,-75,-93,-93,-65,-69,-73,-90,-81,-90,-77,-80,-75,-78,-59,-89,-64,-68,-89,-86,-91,-72,-90,-57,-77,-72,-67,-86,-88,-89,-69,-62,-63,-67,-91,-89,-85,-66,-68,-83,-56,-93,-76,-70,-97,-93,-71,-84,-71,-88,-84,-54,-72,-86,-74,-72,-61,-69,-62,-60,-90,-72,-56,-62,-63,-80,-82,-89,-94,-71,-71,-86,-80,-79,-69,-64,-85,-88,-63,-69,-65,-76,-70,-71,-62,-95,-94,-85,-87,-85,-74,-70,-94,-73,-55,-67,-84,-82,-81,-83,-58,-88,-54,-62,-69,-86,-70,-90,-61,-73,-83,-67,-58,-83,-63,-91,-62,-85,-89,-99,-76,-83,-98,-58,-94,-55,-80,-63,-60,-90,-60,-92,-85,-68,-64,-67,-80,-75,-89,-93,-64,-64,-67,-83,-67,-87,-85,-84,-89,-62,-89,-56,-83,-85,-66,-58,-75,-59,-92,-84,-5607.982,3430948.8,1.8257468e-16,-2804,9,-28031
-92,-90,-60,-63,-83,-62,-57,-93,-67,-57,-89,-82,-57,-73,-66,-64,-62,-53,-60,-56,-97,-67,-83,-56,-60,-65,-86,-84,-92,-88,-98,-75,-99,-95,-65,-70,-69,-89,-83,-92,-75,-79,-77,-83,-58,-94,-66,-68,-89,-86,-91,-73,-94,-55,-78,-72,-59,-86,-90,-96,-68,-66,-57,-62,-91,-87,-87,-65,-63,-85,-56,-93,-79,-69,-98,-97,-70,-84,-68,-94,-85,-49,-73,-87,-74,-72,-64,-69,-65,-60,-90,-72,-54,-59,-63,-80,-79,-88,-99,-71,-69,-88,-80,-79,-67,-62,-88,-90,-63,-66,-62,-72,-65,-69,-60,-95,-98,-90,-94,-84,-75,-67,-97,-69,-51,-67,-91,-85,-80,-87,-54,-91,-55,-63,-62,-88,-69,-91,-60,-71,-85,-65,-56,-88,-59,-90,-62,-85,-86,-99,-77,-85,-103,-61,-98,-54,-82,-61,-55,-89,-60,-91,-91,-63,-60,-66,-84,-73,-92,-94,-62,-63,-62,-84,-70,-93,-85,-87,-91,-58,-88,-52,-83,-84,-64,-55,-72,-61,-92,-88,-5605.599,3429430.8,8.649025e-10,-2803,9,-28021
-89,-88,-63,-63,-83,-62,-63,-90,-73,-61,-89,-89,-59,-73,-65,-65,-64,-55,-59,-58,-95,-69,-80,-61,-60,-65,-87,-82,-92,-88,-95,-74,-98,-96,-65,-72,-70,-87,-79,-93,-73,-78,-77,-78,-62,-92,-66,-68,-90,-90,-91,-71,-91,-56,-75,-73,-63,-87,-89,-91,-65,-67,-61,-64,-92,-87,-85,-63,-65,-85,-59,-92,-74,-64,-96,-94,-65,-82,-69,-93,-91,-53,-78,-88,-76,-68,-64,-68,-62,-61,-91,-67,-54,-60,-63,-80,-81,-92,-94,-68,-67,-83,-84,-79,-70,-65,-88,-91,-59,-64,-61,-74,-67,-73,-63,-95,-94,-87,-93,-86,-77,-71,-95,-69,-57,-64,-90,-87,-81,-86,-54,-91,-56,-63,-61,-81,-67,-90,-63,-74,-83,-64,-58,-86,-59,-92,-62,-86,-87,-97,-77,-84,-98,-61,-93,-56,-86,-61,-54,-91,-59,-94,-91,-66,-62,-63,-85,-77,-89,-88,-62,-61,-61,-82,-65,-90,-88,-87,-87,-58,-86,-58,-86,-86,-61,-58,-73,-61,-92,-84,-5605.099,3428884.5,1.3612428e-10,-2803,9,-28021
-87,-89,-63,-61,-85,-65,-62,-89,-68,-56,-87,-88,-63,-75,-66,-67,-65,-56,-60,-58,-90,-69,-83,-58,-60,-67,-88,-83,-93,-85,-97,-73,-95,-96,-65,-69,-71,-87,-81,-94,-73,-78,-75,-81,-64,-93,-66,-66,-87,-91,-87,-72,-94,-57,-78,-70,-63,-85,-88,-92,-64,-66,-63,-63,-89,-86,-86,-63,-65,-83,-57,-88,-77,-67,-100,-96,-68,-82,-70,-92,-89,-51,-74,-84,-76,-71,-62,-67,-68,-63,-89,-69,-58,-59,-66,-82,-83,-88,-95,-71,-69,-82,-79,-77,-68,-66,-84,-91,-60,-65,-62,-73,-67,-69,-61,-97,-96,-86,-91,-83,-74,-69,-94,-72,-54,-62,-90,-87,-85,-87,-56,-91,-55,-62,-62,-84,-68,-90,-65,-73,-81,-64,-55,-86,-60,-91,-65,-87,-87,-99,-75,-85,-99,-62,-90,-52,-85,-61,-58,-93,-55,-95,-90,-68,-60,-68,-84,-75,-87,-91,-64,-61,-64,-86,-66,-90,-84,-87,-84,-58,-88,-58,-83,-86,-65,-61,-75,-61,-94,-86,-5604.0835,3429267.2,8.937533e-12,-2803,9,-28021
-89,-92,-61,-62,-82,-63,-62,-90,-71,-61,-89,-88,-60,-71,-68,-64,-64,-54,-61,-61,-92,-68,-80,-61,-61,-65,-86,-82,-89,-87,-95,-74,-94,-96,-65,-70,-72,-88,-76,-94,-72,-79,-75,-80,-61,-93,-66,-67,-89,-90,-89,-72,-90,-58,-79,-73,-63,-87,-86,-88,-68,-66,-62,-63,-90,-89,-84,-63,-66,-85,-59,-90,-75,-67,-97,-93,-66,-81,-71,-89,-90,-53,-78,-86,-78,-68,-65,-66,-63,-62,-91,-70,-59,-63,-64,-83,-83,-91,-93,-72,-66,-85,-81,-80,-66,-66,-88,-89,-59,-62,-63,-75,-70,-72,-61,-97,-94,-87,-92,-85,-77,-69,-93,-72,-56,-64,-88,-84,-81,-84,-57,-92,-53,-62,-66,-83,-65,-88,-64,-74,-84,-64,-55,-86,-60,-89,-63,-85,-89,-96,-78,-82,-96,-61,-94,-55,-85,-62,-57,-91,-60,-93,-89,-68,-63,-66,-83,-74,-87,-89,-67,-61,-64,-84,-67,-87,-86,-86,-84,-60,-88,-57,-86,-84,-63,-58,-74,-62,-93,-83,-5604.5444,3428900.2,2.9252403e-13,-2803,9,-28021
-87,-88,-60,-61,-81,-57,-65,-86,-77,-61,-90,-90,-61,-68,-69,-64,-64,-57,-56,-63,-90,-71,-81,-57,-59,-68,-88,-87,-96,-87,-93,-75,-97,-93,-64,-71,-71,-86,-73,-95,-67,-77,-77,-81,-69,-94,-71,-69,-88,-93,-86,-72,-92,-62,-76,-72,-59,-84,-85,-93,-68,-70,-63,-59,-86,-86,-83,-63,-61,-83,-64,-85,-78,-67,-96,-92,-62,-79,-67,-94,-96,-56,-84,-80,-82,-66,-73,-67,-69,-66,-91,-68,-60,-60,-66,-83,-82,-91,-92,-69,-64,-81,-82,-78,-69,-66,-89,-89,-61,-57,-61,-71,-68,-74,-64,-93,-91,-91,-97,-80,-81,-72,-90,-68,-61,-62,-93,-91,-81,-86,-55,-93,-57,-67,-58,-80,-66,-90,-67,-73,-83,-60,-56,-89,-57,-87,-66,-85,-85,-93,-76,-88,-93,-68,-92,-59,-87,-65,-55,-88,-58,-92,-97,-66,-58,-65,-88,-77,-83,-83,-70,-58,-58,-87,-70,-88,-89,-89,-80,-60,-81,-60,-83,-83,-61,-59,-69,-66,-91,-82,-5604.8804,3428704.2,3.1755482e-14,-2803,9,-28021
-88,-88,-62,-65,-84,-66,-60,-90,-69,-60,-88,-84,-58,-75,-65,-67,-66,-56,-64,-56,-95,-69,-82,-60,-62,-66,-84,-80,-88,-86,-94,-75,-96,-93,-65,-70,-71,-89,-82,-90,-77,-79,-77,-77,-60,-89,-65,-68,-89,-85,-93,-72,-92,-56,-75,-72,-65,-86,-90,-93,-67,-63,-62,-67,-91,-87,-86,-65,-65,-84,-55,-94,-76,-69,-96,-95,-71,-84,-70,-92,-84,-54,-72,-87,-72,-72,-61,-70,-62,-60,-90,-70,-54,-60,-63,-78,-81,-88,-96,-69,-70,-85,-81,-79,-70,-63,-85,-89,-64,-70,-64,-74,-67,-71,-63,-92,-95,-86,-89,-85,-74,-71,-95,-71,-55,-68,-87,-84,-80,-85,-55,-88,-56,-64,-65,-85,-71,-91,-60,-72,-83,-66,-59,-84,-62,-92,-62,-86,-87,-100,-75,-84,-99,-60,-95,-56,-81,-62,-58,-89,-59,-93,-87,-66,-62,-66,-82,-76,-90,-93,-62,-63,-65,-82,-67,-90,-86,-85,-90,-60,-86,-56,-82,-86,-65,-58,-73,-60,-91,-85,-5604.943,3428646.2,1.8047258e-14,-2803,9,-28021
-90,-90,-60,-64,-81,-62,-61,-91,-72,-61,-88,-84,-58,-71,-68,-63,-63,-55,-62,-60,-95,-68,-80,-60,-61,-64,-85,-83,-89,-87,-95,-74,-95,-94,-65,-71,-70,-88,-78,-92,-74,-78,-77,-81,-60,-93,-67,-68,-88,-86,-89,-73,-91,-57,-79,-73,-61,-86,-88,-92,-69,-67,-60,-62,-90,-87,-85,-64,-64,-86,-59,-91,-78,-69,-94,-94,-69,-82,-70,-91,-87,-53,-75,-87,-75,-70,-67,-69,-64,-63,-89,-72,-58,-63,-63,-81,-80,-88,-96,-72,-66,-87,-81,-79,-66,-64,-89,-88,-63,-65,-62,-73,-67,-72,-61,-94,-95,-89,-93,-83,-76,-68,-94,-69,-55,-68,-88,-83,-78,-85,-57,-91,-57,-65,-65,-86,-67,-88,-62,-72,-85,-64,-58,-87,-60,-88,-63,-84,-86,-95,-77,-83,-98,-63,-96,-58,-84,-63,-56,-89,-63,-90,-91,-64,-62,-65,-84,-74,-89,-91,-65,-64,-64,-83,-70,-90,-86,-86,-88,-59,-86,-54,-84,-83,-63,-57,-72,-63,-90,-85,-5604.3647,3428508.0,8.1650995e-15,-2803,9,-28021
