WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,LONGITUDE,LATITUDE
-55,-97,-66,-87,-67,-91,-69,-96,-90,-67,10.185524,9.763297
-56,-99,-66,-85,-66,-92,-68,-96,-90,-69,9.508761,9.6775
-47,-99,-55,-90,-58,-89,-69,-110,-99,-62,11.57539,12.123144
-53,-99,-57,-91,-63,-95,-73,-103,-91,-70,9.471358,11.317033
-56,-92,-54,-97,-61,-99,-74,-98,-94,-75,11.321537,10.070984
-55,-97,-59,-92,-66,-98,-73,-91,-89,-73,8.905064,8.859383
-49,-101,-57,-100,-63,-106,-67,-92,-93,-73,11.673221,7.190857
-50,-104,-58,-87,-61,-103,-69,-97,-98,-66,8.723665,8.665561
-51,-98,-52,-100,-61,-98,-74,-98,-94,-75,10.7636175,10.072631
-60,-93,-66,-92,-64,-92,-72,-96,-90,-71,11.380862,10.314406
-58,-96,-65,-83,-68,-94,-71,-94,-88,-69,8.335437,9.612568
-57,-97,-61,-87,-65,-90,-75,-101,-89,-69,8.602612,11.661309
-49,-105,-63,-84,-59,-97,-66,-106,-99,-61,10.23182,10.696542
-55,-98,-63,-85,-64,-92,-73,-105,-91,-65,9.326733,11.975843
-58,-95,-60,-85,-69,-97,-72,-88,-88,-73,7.470922,8.073503
-49,-95,-57,-95,-63,-90,-70,-94,-96,-69,11.638362,9.312032
-55,-98,-58,-88,-62,-94,-74,-108,-93,-67,9.675205,12.044593
-51,-101,-55,-91,-66,-102,-70,-93,-90,-70,8.35292,7.885293
-54,-94,-64,-84,-62,-90,-70,-103,-96,-61,10.925865,11.292907
-54,-95,-65,-86,-63,-94,-72,-93,-96,-65,9.91763,9.760856
-51,-102,-65,-85,-68,-92,-71,-98,-87,-65,8.175291,10.723271
-56,-92,-59,-88,-64,-94,-71,-98,-92,-67,10.343164,9.865534
-58,-96,-63,-84,-69,-91,-74,-90,-87,-70,7.1905937,9.418068
-45,-96,-46,-98,-57,-94,-73,-104,-102,-67,11.685137,10.798492
-53,-104,-63,-87,-66,-97,-72,-90,-91,-69,7.3271184,8.671844
-54,-95,-60,-91,-64,-87,-72,-97,-91,-69,10.338755,10.640708
-53,-94,-59,-87,-65,-90,-69,-95,-94,-67,10.173819,9.214387
-49,-103,-56,-92,-64,-92,-72,-97,-91,-71,8.578382,10.251096
-46,-96,-56,-90,-59,-87,-68,-107,-101,-61,12.453287,11.522783
-53,-92,-61,-91,-63,-89,-69,-99,-94,-67,12.205297,10.40137
-57,-95,-65,-83,-65,-90,-69,-94,-93,-66,9.562088,9.342346
-52,-105,-61,-87,-67,-102,-69,-95,-88,-68,7.641041,8.485414
-54,-92,-64,-88,-63,-89,-68,-95,-97,-65,12.017196,9.41231
-54,-97,-65,-87,-67,-91,-70,-99,-90,-66,10.147642,10.495631
-54,-100,-61,-94,-66,-92,-72,-94,-89,-74,9.670032,9.779626
-49,-95,-63,-83,-63,-85,-66,-104,-96,-58,11.488643,11.091806
-51,-102,-67,-80,-66,-94,-70,-105,-90,-59,8.488822,11.694211
-51,-96,-53,-87,-65,-96,-74,-92,-93,-68,7.5002756,8.986695
-50,-104,-63,-90,-68,-93,-70,-93,-88,-70,8.551732,9.356592
-50,-95,-61,-81,-64,-91,-71,-98,-96,-59,8.996021,10.389291
-56,-96,-63,-81,-70,-90,-72,-96,-86,-66,7.4333515,10.233247
-57,-95,-66,-83,-64,-94,-76,-93,-94,-65,8.192259,10.54844
-49,-109,-59,-85,-63,-104,-69,-95,-96,-66,7.0358944,8.213096
-52,-98,-60,-90,-60,-88,-71,-106,-96,-66,11.194714,12.154026
-53,-92,-61,-86,-66,-89,-70,-91,-94,-64,10.009696,8.715548
-57,-94,-59,-86,-67,-93,-73,-91,-90,-71,8.128305,9.052327
-50,-101,-65,-84,-61,-93,-67,-99,-99,-61,10.384317,9.883821
-48,-108,-59,-86,-67,-104,-70,-93,-90,-65,6.4475284,7.9886723
-52,-100,-64,-82,-63,-95,-71,-109,-93,-60,9.508829,12.146513
-50,-98,-60,-86,-63,-91,-67,-99,-96,-64,10.423471,9.69213
-56,-96,-66,-81,-66,-90,-69,-95,-93,-65,9.146272,9.659826
-44,-107,-55,-89,-61,-98,-65,-97,-100,-64,9.482998,7.9429016
-52,-100,-63,-96,-64,-101,-68,-94,-90,-69,11.387786,8.402065
-51,-100,-58,-81,-65,-96,-71,-94,-96,-62,7.1443005,8.672345
-56,-97,-64,-79,-69,-93,-75,-98,-88,-63,6.644923,10.992422
-62,-91,-66,-83,-66,-88,-76,-98,-89,-67,8.857431,11.605249
-52,-100,-60,-96,-63,-94,-70,-99,-93,-71,11.387967,10.017357
-50,-97,-52,-98,-58,-95,-74,-105,-98,-71,11.643289,11.657708
-46,-95,-56,-95,-62,-88,-69,-100,-95,-65,12.308622,10.482127
-54,-96,-61,-92,-63,-99,-70,-100,-92,-68,11.235362,9.993535
-50,-106,-62,-83,-69,-99,-72,-92,-89,-64,5.881108,8.659156
-55,-95,-54,-97,-63,-98,-74,-95,-92,-76,10.275531,9.507809
-40,-93,-44,-102,-50,-91,-72,-110,-109,-62,14.6842375,12.213062
-52,-89,-59,-91,-61,-83,-73,-102,-96,-64,12.248947,12.1331415
-59,-89,-58,-90,-63,-95,-75,-96,-94,-71,10.318197,10.18613
-50,-102,-61,-84,-63,-97,-70,-110,-92,-60,9.41711,11.760536
-54,-91,-58,-97,-62,-96,-70,-101,-92,-69,13.0986805,10.18482
-46,-103,-64,-82,-62,-93,-66,-109,-97,-57,10.457683,11.699916
-52,-100,-64,-83,-63,-95,-69,-96,-95,-63,8.982601,9.554911
-45,-110,-58,-87,-66,-105,-70,-94,-91,-65,6.447063,8.316947
-57,-95,-66,-84,-63,-94,-73,-104,-92,-64,10.003027,11.9711275
-54,-95,-59,-95,-63,-90,-74,-97,-92,-73,10.800685,10.983022
-54,-96,-57,-89,-65,-100,-71,-100,-91,-69,9.608914,9.786226
-53,-100,-63,-85,-66,-91,-70,-108,-87,-65,9.574438,12.0309
-54,-95,-65,-90,-64,-93,-72,-93,-95,-66,10.767321,9.599049
-54,-96,-56,-86,-68,-95,-73,-91,-90,-70,7.382099,8.658706
-53,-97,-64,-97,-64,-91,-70,-94,-91,-71,12.075646,9.689363
-42,-101,-49,-101,-56,-92,-73,-105,-101,-69,11.9743185,11.836879
-51,-97,-66,-81,-64,-91,-70,-100,-95,-59,9.588337,10.977191
-50,-102,-65,-89,-63,-99,-70,-94,-95,-66,9.781221,9.352573
-55,-97,-62,-84,-65,-91,-73,-101,-92,-65,8.760129,11.251336
-52,-100,-63,-91,-64,-98,-69,-101,-92,-66,10.8786335,10.073137
-49,-101,-62,-85,-66,-89,-68,-108,-90,-62,9.949437,11.911005
-56,-99,-65,-87,-61,-92,-68,-104,-96,-66,11.271039,10.889686
-51,-97,-56,-86,-59,-94,-72,-105,-100,-63,9.951204,11.340866
-49,-107,-68,-88,-62,-99,-67,-96,-96,-65,9.978605,9.318549
-53,-93,-63,-88,-64,-90,-72,-98,-95,-63,10.930661,10.603592
-48,-104,-66,-88,-63,-98,-69,-99,-95,-62,10.063556,10.124501
-50,-98,-61,-93,-65,-87,-71,-94,-92,-69,10.512239,10.046638
-57,-97,-64,-88,-67,-95,-69,-100,-88,-69,10.223916,10.028567
-56,-98,-62,-90,-61,-96,-69,-105,-95,-69,11.494741,10.926409
-53,-100,-57,-92,-62,-95,-71,-110,-91,-69,10.731293,11.9235935
-53,-101,-65,-84,-68,-95,-70,-97,-88,-65,8.259016,9.881124
-51,-93,-60,-86,-60,-87,-67,-102,-101,-62,12.212827,10.499149
-51,-101,-63,-80,-65,-93,-68,-100,-94,-61,8.454783,10.016691
-52,-96,-57,-90,-62,-96,-69,-98,-96,-69,10.714894,9.458476
-53,-99,-60,-87,-65,-96,-70,-91,-94,-69,8.703574,8.325314
-51,-91,-53,-93,-62,-89,-72,-100,-96,-67,11.478022,10.488637
-52,-95,-58,-95,-62,-88,-74,-97,-94,-72,10.951025,11.165446
-47,-98,-54,-89,-64,-98,-70,-94,-94,-64,8.994276,8.466218
-54,-103,-69,-82,-68,-94,-67,-101,-88,-65,8.958126,10.417396
-51,-96,-57,-93,-64,-87,-74,-98,-93,-70,10.155194,11.135503
-47,-101,-53,-102,-56,-96,-73,-107,-99,-71,12.577386,12.008857
-47,-104,-67,-83,-68,-95,-69,-100,-89,-59,8.509823,10.586329
-54,-102,-57,-91,-64,-96,-73,-100,-90,-72,8.458493,10.49413
-46,-92,-56,-92,-59,-86,-68,-105,-100,-62,13.413884,11.463517
-61,-86,-60,-88,-62,-91,-77,-99,-96,-68,10.75222,11.408004
-44,-108,-62,-92,-63,-99,-67,-103,-93,-63,10.402777,10.228145
-60,-93,-64,-82,-66,-91,-74,-96,-92,-67,8.479618,10.455679
-50,-102,-65,-87,-65,-99,-72,-91,-92,-64,8.275311,9.094744
-52,-95,-56,-94,-60,-89,-74,-106,-95,-68,11.454121,12.365014
-58,-98,-65,-83,-69,-95,-70,-94,-87,-69,8.044377,9.152462
-53,-92,-52,-95,-61,-96,-73,-98,-96,-71,11.100243,9.815233
-55,-94,-61,-84,-65,-92,-71,-93,-95,-66,9.14737,9.131469
-54,-95,-57,-95,-63,-97,-72,-93,-94,-73,10.6988,8.940248
-57,-95,-64,-82,-65,-94,-75,-99,-92,-64,8.24589,11.223934
-45,-99,-50,-95,-61,-97,-69,-96,-98,-69,10.567731,8.654494
-61,-89,-60,-91,-64,-94,-75,-95,-91,-73,10.379193,10.219243
-46,-104,-49,-100,-60,-101,-72,-104,-94,-73,10.323294,10.548959
-60,-95,-65,-86,-69,-92,-72,-93,-86,-71,8.680654,9.540105
-55,-97,-68,-89,-64,-94,-72,-94,-93,-66,10.424548,10.0403595
-51,-106,-56,-88,-64,-106,-68,-94,-93,-72,7.6218357,7.6739907
-56,-99,-67,-83,-66,-93,-70,-102,-90,-64,9.316188,10.979113
-47,-92,-55,-94,-60,-86,-70,-103,-99,-63,12.992538,11.159766
-43,-110,-58,-88,-62,-109,-69,-94,-95,-63,7.3712306,8.096757
-52,-101,-63,-94,-64,-98,-67,-99,-90,-69,11.4346,9.416669
-48,-100,-62,-86,-60,-89,-65,-109,-98,-59,12.020479,11.469542
-55,-91,-60,-87,-64,-88,-74,-100,-93,-65,10.176398,11.422904
-51,-104,-57,-83,-68,-103,-73,-91,-90,-67,5.2932415,8.158945
-59,-93,-65,-89,-66,-93,-73,-95,-89,-70,10.113316,10.224817
-52,-94,-59,-91,-62,-84,-73,-104,-95,-66,11.355798,12.319949
-56,-93,-63,-85,-68,-87,-72,-93,-90,-67,9.126449,9.820281
-47,-98,-54,-102,-56,-94,-73,-107,-98,-70,13.213459,12.3951025
-59,-94,-64,-83,-67,-92,-73,-102,-89,-65,9.0218525,11.235857
-57,-98,-67,-81,-68,-92,-73,-95,-89,-65,7.5813746,10.312011
-57,-99,-62,-85,-68,-95,-74,-87,-89,-71,6.630732,8.46001
-56,-95,-66,-82,-69,-90,-71,-97,-88,-64,8.807108,10.350535
-55,-103,-66,-81,-66,-95,-67,-98,-91,-66,8.29818,9.465988
-57,-96,-63,-81,-64,-93,-72,-96,-95,-65,8.348703,9.936893
-50,-97,-52,-87,-65,-98,-74,-92,-94,-68,7.2775936,8.763071
-50,-88,-56,-91,-60,-82,-73,-105,-98,-62,12.587312,12.548147
-54,-99,-61,-83,-69,-95,-74,-93,-88,-67,6.5651007,9.619621
-58,-97,-60,-91,-63,-93,-73,-104,-91,-70,10.244382,11.381353
-55,-99,-59,-85,-67,-99,-75,-91,-88,-68,6.3166304,9.025973
-48,-99,-64,-81,-64,-92,-70,-100,-95,-58,9.00485,10.892605
-51,-89,-58,-87,-63,-81,-70,-102,-97,-61,11.921655,11.25242
-58,-98,-61,-86,-62,-96,-71,-110,-92,-66,10.233233,11.685951
-59,-90,-58,-96,-60,-94,-75,-101,-94,-73,12.076451,11.340321
-47,-109,-62,-90,-66,-102,-69,-89,-92,-67,7.7196264,7.4939356
-56,-95,-59,-94,-64,-92,-74,-95,-91,-74,10.181436,10.285848
-57,-104,-68,-85,-68,-96,-67,-93,-88,-70,8.468032,8.416124
-44,-102,-57,-93,-62,-94,-68,-94,-98,-64,10.577517,8.556244
-52,-101,-62,-84,-63,-92,-68,-97,-96,-66,9.178406,9.580516
-46,-103,-62,-85,-63,-98,-70,-107,-94,-59,9.488703,11.732545
-52,-94,-61,-81,-64,-93,-73,-94,-96,-61,8.300852,9.901199
-58,-101,-68,-85,-62,-94,-67,-103,-94,-67,10.659411,10.552878
-52,-100,-61,-90,-66,-94,-71,-90,-90,-69,8.699228,8.631666
-50,-108,-62,-94,-66,-103,-68,-87,-91,-72,8.682058,6.7449427
-46,-106,-66,-91,-66,-98,-66,-95,-91,-65,10.271872,8.853929
-51,-105,-63,-84,-62,-97,-66,-97,-97,-65,9.075049,8.81566
-46,-109,-63,-87,-61,-105,-70,-96,-97,-63,8.163856,9.248343
-48,-106,-53,-89,-62,-106,-67,-97,-96,-67,8.35948,7.5710945
-49,-110,-62,-85,-67,-103,-69,-93,-91,-67,6.5346713,8.139941
-56,-92,-63,-88,-66,-89,-74,-95,-91,-68,9.900395,10.677964
-56,-95,-63,-92,-66,-94,-71,-91,-90,-71,10.387367,8.846965
-52,-97,-57,-93,-58,-99,-67,-108,-98,-68,12.836745,10.778315
-56,-98,-66,-86,-68,-92,-70,-96,-87,-68,9.191536,9.966786
-50,-93,-57,-92,-60,-92,-68,-100,-100,-66,12.693919,9.878534
-50,-101,-59,-93,-65,-97,-68,-94,-91,-69,10.102488,8.402224
-57,-93,-62,-90,-62,-94,-68,-100,-96,-69,12.266731,9.801185
-52,-101,-65,-88,-64,-92,-65,-101,-93,-66,11.260512,9.86928
-54,-98,-63,-86,-65,-93,-67,-106,-90,-66,10.746579,11.077652
-41,-97,-52,-95,-56,-89,-67,-107,-104,-61,13.569094,11.197216
-51,-104,-61,-83,-68,-100,-72,-92,-90,-66,6.1923046,8.706963
-56,-97,-62,-81,-65,-94,-71,-93,-94,-65,7.853415,8.973195
-52,-94,-53,-98,-60,-94,-74,-102,-95,-71,11.701579,11.088096
-50,-96,-54,-92,-61,-87,-74,-100,-97,-68,10.155197,11.266951
-55,-100,-64,-84,-64,-93,-73,-102,-91,-65,8.456096,11.586416
-53,-101,-65,-90,-67,-98,-70,-87,-89,-69,8.817667,7.8067102
-54,-97,-63,-89,-63,-90,-68,-102,-94,-67,11.511024,10.643201
-51,-101,-64,-84,-66,-92,-71,-95,-92,-64,8.227892,9.947801
-49,-99,-57,-102,-58,-96,-72,-101,-96,-72,12.781375,10.983704
-58,-92,-62,-82,-65,-91,-73,-98,-92,-65,8.868521,10.646984
-56,-95,-64,-81,-68,-89,-72,-96,-89,-64,8.102581,10.3166685
-58,-92,-59,-94,-60,-96,-74,-102,-95,-70,11.780454,11.101093
-58,-96,-68,-87,-62,-94,-72,-99,-94,-66,10.651063,10.946782
-57,-98,-65,-85,-68,-89,-70,-99,-87,-69,9.094673,10.63648
-54,-92,-59,-86,-66,-95,-73,-90,-94,-66,8.904462,8.635252
-54,-101,-65,-81,-66,-96,-73,-91,-93,-65,6.8192105,9.285489
-49,-90,-55,-92,-58,-83,-72,-107,-100,-62,12.949499,12.607004
-54,-93,-65,-83,-65,-89,-71,-97,-94,-62,10.006907,10.521442
-54,-97,-63,-90,-63,-94,-75,-95,-93,-67,9.458098,10.597224
-43,-97,-52,-96,-59,-88,-70,-108,-99,-64,12.673473,12.036745
-52,-102,-66,-92,-63,-100,-68,-94,-92,-68,10.694161,8.87443
-51,-98,-53,-86,-66,-95,-75,-92,-93,-68,6.6628366,9.0987015
-50,-107,-66,-82,-63,-96,-66,-101,-95,-63,8.846046,10.000759
-44,-97,-49,-100,-59,-97,-70,-101,-97,-70,12.216968,10.0797415
-57,-98,-67,-84,-69,-93,-72,-91,-88,-67,8.004948,9.191693
-47,-107,-63,-88,-62,-100,-68,-93,-98,-64,9.029934,8.334128
-46,-106,-60,-85,-64,-103,-72,-96,-95,-62,7.198173,9.418001
-50,-95,-60,-80,-62,-90,-70,-98,-99,-58,9.166003,10.112767
-46,-98,-54,-91,-57,-91,-69,-107,-102,-63,11.898418,11.456294
-53,-100,-56,-92,-65,-95,-73,-92,-91,-74,8.301348,9.0818815
-54,-100,-62,-85,-66,-90,-69,-95,-91,-69,8.625619,9.504469
-46,-109,-63,-84,-63,-100,-67,-107,-93,-61,8.7589445,11.050036
-49,-109,-60,-84,-63,-105,-72,-92,-96,-65,6.0069313,8.325368
-56,-87,-59,-88,-61,-92,-72,-101,-97,-65,11.928823,10.922936
-46,-106,-66,-89,-65,-98,-67,-100,-92,-62,10.17451,9.937217
-55,-101,-69,-94,-66,-96,-67,-89,-90,-71,11.230001,7.8408937
-52,-99,-62,-86,-67,-87,-69,-98,-89,-67,9.219346,10.366936
-48,-105,-61,-81,-64,-97,-69,-99,-95,-60,7.5032783,9.648228
-51,-104,-65,-82,-64,-97,-70,-103,-93,-62,8.369598,11.037816
-50,-102,-67,-88,-66,-95,-69,-98,-90,-64,9.923051,10.227854
-47,-108,-69,-87,-63,-97,-66,-102,-94,-61,10.345106,10.416373
-57,-87,-61,-83,-63,-87,-74,-97,-96,-62,10.112427,10.840834
-52,-103,-59,-88,-61,-99,-70,-99,-97,-68,9.146983,9.618928
-56,-94,-65,-85,-64,-89,-67,-101,-94,-65,11.472304,10.350541
-54,-101,-64,-88,-67,-98,-70,-90,-91,-70,8.651379,8.2262745
-59,-100,-66,-84,-66,-94,-70,-99,-88,-70,8.631033,10.390253
-50,-103,-60,-84,-62,-102,-73,-100,-96,-63,7.716439,10.419498
-51,-89,-59,-85,-60,-83,-68,-105,-101,-59,12.715729,11.423318
-49,-107,-60,-83,-61,-103,-70,-96,-99,-64,7.300518,8.9104595
-52,-98,-60,-87,-67,-97,-72,-89,-93,-67,8.177998,8.140771
-50,-107,-64,-94,-62,-104,-66,-93,-95,-70,10.591364,7.7357206
-42,-97,-47,-101,-57,-98,-69,-105,-100,-67,13.1459875,10.294114
-48,-104,-64,-96,-64,-98,-67,-93,-93,-69,11.322319,8.449783
-52,-95,-65,-88,-67,-88,-72,-92,-92,-65,9.966682,9.868672
-48,-91,-55,-88,-60,-84,-69,-103,-100,-60,12.061858,10.995236
-46,-104,-60,-101,-59,-101,-69,-95,-98,-69,12.308343,8.853197
-52,-102,-57,-85,-65,-105,-73,-94,-92,-67,6.6264405,8.694242
-56,-101,-66,-86,-63,-92,-68,-104,-92,-67,10.3650255,11.087513
-50,-91,-60,-89,-62,-88,-70,-97,-99,-61,11.995788,9.978573
-48,-102,-55,-98,-63,-102,-70,-96,-92,-73,10.432432,8.935788
-46,-100,-57,-104,-58,-98,-70,-103,-95,-71,13.653037,11.019235
-50,-104,-66,-86,-68,-96,-68,-96,-88,-65,8.710621,9.434372
-58,-97,-68,-91,-68,-92,-69,-89,-87,-72,10.339133,8.459429
-53,-92,-59,-88,-64,-87,-73,-95,-95,-65,10.088734,10.194971
-58,-92,-62,-89,-65,-91,-76,-94,-92,-70,9.508998,10.583335
-54,-96,-60,-86,-65,-91,-71,-93,-93,-68,8.93758,9.306038
-50,-97,-57,-91,-57,-91,-70,-110,-99,-63,12.168694,12.303985
-59,-94,-64,-83,-66,-93,-74,-91,-92,-68,8.060666,9.480664
-53,-101,-62,-93,-67,-99,-70,-90,-88,-72,9.281542,8.135811
-50,-98,-53,-97,-59,-95,-73,-107,-95,-70,11.447967,11.930611
-46,-98,-52,-97,-62,-97,-69,-95,-96,-70,11.179116,8.595701
-50,-96,-60,-91,-59,-92,-67,-101,-100,-66,12.622598,10.236876
-52,-99,-59,-89,-65,-94,-68,-101,-91,-69,10.164376,10.046503
-59,-97,-62,-88,-69,-92,-73,-92,-83,-73,7.774463,9.500533
-53,-101,-54,-90,-66,-102,-73,-90,-91,-73,7.0854588,7.86162
-59,-88,-56,-92,-59,-91,-76,-105,-97,-69,11.790014,12.080741
-53,-103,-63,-86,-65,-99,-66,-98,-92,-68,9.410557,8.848244
-44,-103,-52,-89,-58,-95,-65,-103,-103,-62,10.7660885,9.12699
-50,-101,-56,-98,-60,-95,-72,-105,-95,-71,11.541304,11.423374
-45,-107,-59,-92,-63,-106,-70,-92,-95,-66,8.588027,8.034357
-50,-101,-56,-86,-65,-102,-73,-100,-92,-65,7.575478,10.009739
-55,-101,-56,-92,-65,-100,-70,-95,-90,-75,8.826285,8.503439
-53,-97,-62,-87,-62,-98,-73,-102,-94,-63,9.803086,11.141984
-40,-108,-57,-83,-57,-100,-69,-102,-105,-54,8.429019,10.008031
-55,-93,-60,-85,-61,-89,-71,-102,-98,-64,10.672824,11.030442
-49,-89,-56,-90,-61,-81,-72,-103,-99,-62,12.305462,11.960939
-55,-96,-67,-84,-65,-93,-75,-96,-93,-63,8.836553,11.003517
-47,-103,-61,-88,-64,-102,-73,-91,-94,-63,7.8206315,8.844839
-49,-98,-57,-98,-61,-93,-71,-99,-94,-71,11.83542,10.540093
-55,-102,-64,-85,-64,-96,-69,-94,-93,-69,8.566553,9.035897
-41,-110,-55,-93,-59,-110,-68,-94,-100,-67,8.930081,7.8507366
-52,-96,-55,-92,-62,-91,-75,-97,-94,-70,9.386931,10.769595
-44,-108,-61,-89,-61,-92,-63,-110,-94,-62,11.256871,11.285517
-57,-95,-66,-89,-65,-96,-72,-92,-91,-69,10.04218,9.419523
-56,-97,-63,-85,-68,-95,-74,-90,-89,-69,7.470613,9.230029
-54,-94,-58,-88,-64,-94,-68,-96,-95,-68,10.62272,8.760491
-46,-110,-63,-85,-60,-105,-67,-97,-99,-64,8.437918,8.941209
-57,-93,-58,-93,-63,-96,-72,-100,-92,-73,11.131947,10.435577
-55,-100,-64,-84,-67,-95,-70,-97,-88,-67,8.261007,9.849467
-49,-98,-59,-89,-62,-87,-70,-101,-96,-65,10.6275625,11.051416
-46,-106,-63,-89,-64,-99,-69,-101,-93,-62,9.525706,10.204717
-55,-99,-56,-83,-66,-98,-71,-92,-92,-69,6.782727,8.108849
-61,-93,-61,-86,-68,-94,-76,-93,-87,-71,7.7151136,9.843903
-50,-96,-58,-93,-61,-87,-71,-103,-95,-66,11.683757,11.5358925
-48,-95,-56,-88,-61,-89,-67,-101,-98,-62,11.40956,9.954827
-48,-93,-61,-84,-60,-87,-67,-101,-102,-57,11.978251,10.423151
-59,-91,-62,-86,-63,-90,-75,-102,-93,-66,10.102266,11.803152
-49,-92,-52,-96,-56,-88,-75,-107,-101,-66,12.544959,12.779795
-46,-110,-57,-84,-65,-107,-71,-91,-94,-65,5.3564425,7.684362
-61,-89,-63,-90,-66,-93,-72,-95,-91,-72,11.185512,9.69649
-46,-106,-68,-84,-62,-95,-66,-103,-96,-58,10.232697,10.758354
-55,-93,-60,-87,-61,-91,-70,-100,-97,-66,11.050512,10.4313135
-51,-102,-63,-86,-66,-98,-69,-96,-90,-66,8.633859,9.349927
-55,-93,-52,-97,-62,-103,-72,-96,-92,-76,10.863457,8.941114
-54,-101,-65,-82,-65,-94,-69,-103,-91,-63,8.885292,10.841456
-49,-104,-58,-97,-64,-103,-66,-95,-92,-72,10.940052,7.727436
-53,-103,-61,-85,-67,-101,-72,-91,-90,-67,6.7098374,8.303409
-56,-97,-56,-92,-67,-98,-72,-91,-89,-75,8.6514225,8.198051
-53,-96,-59,-97,-60,-91,-73,-99,-96,-71,11.948943,10.93959
-58,-92,-66,-83,-64,-92,-75,-97,-93,-63,9.253942,11.116497
-50,-97,-59,-103,-60,-100,-68,-98,-94,-73,13.956347,9.393567
-50,-99,-53,-94,-65,-96,-70,-94,-92,-73,9.556178,8.56625
-51,-105,-65,-88,-65,-100,-71,-88,-93,-67,7.9229436,8.073794
-52,-104,-59,-84,-66,-102,-71,-93,-92,-68,6.6301947,8.412316
-51,-102,-54,-94,-62,-96,-72,-104,-92,-72,9.6565695,11.037732
-60,-88,-61,-89,-63,-94,-74,-97,-95,-69,11.083409,10.29429
-53,-97,-62,-92,-67,-90,-69,-90,-90,-70,10.310383,8.425368
-54,-91,-59,-89,-63,-88,-70,-96,-96,-67,11.321246,9.763268
-53,-96,-61,-86,-66,-85,-70,-95,-92,-67,9.456732,9.953609
-55,-93,-60,-89,-65,-94,-69,-98,-92,-69,10.967299,9.647485
-51,-107,-61,-89,-67,-103,-69,-88,-90,-70,7.285614,7.0242095
-59,-94,-59,-86,-69,-98,-75,-86,-88,-73,6.8940363,8.012039
-57,-91,-63,-88,-63,-88,-76,-97,-94,-66,10.177378,11.452121
-57,-92,-67,-90,-66,-92,-71,-91,-91,-69,11.138075,9.354364
-50,-105,-58,-88,-64,-97,-68,-102,-93,-68,8.975714,9.832461
-51,-93,-52,-91,-64,-96,-72,-93,-96,-70,9.714523,8.646786
-55,-98,-59,-88,-68,-99,-72,-87,-90,-72,7.6593103,7.584468
-57,-100,-64,-90,-71,-94,-69,-89,-84,-74,8.634904,7.91751
-59,-97,-67,-85,-67,-94,-71,-93,-89,-69,8.890523,9.379108
-52,-102,-64,-85,-68,-98,-72,-89,-90,-66,7.178529,8.448565
-40,-99,-49,-98,-53,-88,-69,-110,-106,-60,13.619124,11.883938
-52,-99,-56,-87,-64,-100,-75,-94,-94,-68,7.3681273,9.460772
-56,-98,-67,-83,-67,-94,-72,-94,-90,-66,8.296136,9.943571
-53,-95,-54,-98,-57,-96,-75,-109,-97,-71,12.397107,12.506167
-51,-101,-53,-95,-61,-100,-71,-104,-94,-73,10.329643,10.528959
-43,-92,-56,-89,-56,-81,-67,-108,-106,-55,13.980326,12.025467
-54,-96,-59,-90,-67,-90,-72,-94,-87,-71,9.015366,9.858191
-57,-92,-63,-80,-66,-89,-72,-93,-93,-64,8.407225,9.680643
-55,-101,-69,-84,-64,-95,-70,-94,-93,-66,9.023024,9.7569275
-58,-94,-64,-84,-64,-91,-69,-96,-95,-67,10.211762,9.484589
-54,-93,-64,-85,-68,-85,-69,-96,-89,-65,10.172008,10.138047
-52,-104,-58,-91,-64,-100,-69,-95,-92,-73,8.809375,8.64717
-51,-105,-66,-88,-66,-98,-70,-89,-92,-68,8.275228,8.339035
-49,-107,-66,-86,-60,-99,-66,-109,-96,-62,10.698726,11.461085
-51,-97,-53,-97,-62,-101,-73,-98,-92,-73,10.35652,9.852149
-57,-93,-65,-95,-65,-93,-70,-93,-90,-72,12.159632,9.317202
-40,-110,-64,-85,-59,-106,-69,-99,-101,-57,8.732082,10.000068
-56,-95,-58,-95,-64,-99,-71,-93,-91,-75,10.659909,8.704121
-54,-96,-62,-95,-64,-91,-72,-95,-92,-72,11.246,10.167657
-57,-99,-68,-82,-67,-92,-71,-97,-88,-66,8.295838,10.546717
-55,-105,-67,-88,-67,-98,-65,-94,-89,-71,9.521363,8.11314
-48,-92,-52,-92,-58,-85,-73,-110,-100,-62,12.31045,12.794943
-46,-95,-53,-94,-61,-89,-69,-99,-98,-66,11.853541,9.947362
-55,-96,-61,-89,-67,-85,-73,-93,-89,-71,8.966702,10.226949
-54,-91,-65,-81,-64,-86,-70,-97,-97,-60,10.469131,10.449524
-46,-101,-53,-89,-60,-106,-74,-102,-98,-63,8.5888605,10.40984
-48,-100,-52,-91,-61,-100,-67,-96,-99,-69,10.112188,7.9681273
-53,-98,-66,-86,-66,-95,-73,-88,-93,-65,8.480262,8.871327
-57,-97,-65,-81,-65,-93,-74,-98,-91,-64,7.7938466,11.006073
-57,-95,-66,-82,-64,-90,-69,-94,-95,-65,9.677167,9.420162
-56,-99,-66,-83,-65,-96,-72,-91,-93,-67,7.982699,9.201417
-52,-96,-54,-97,-63,-96,-73,-94,-93,-75,10.409523,9.427492
-51,-93,-56,-97,-57,-93,-71,-105,-100,-68,13.577612,11.43641
